"case","biden_therm","trump_therm","age","race6","income","lostjob","econperc","pid7","abortion","female","religion"
325372,50,30,25,1,1,0,0,3,6,"female","Not religious"
325396,100,0,62,1,5,1,0,1,6,"female","Evangelical Protestant"
325402,50,60,54,3,1,1,0.75,3,7,"female","Other religion"
325419,85,0,22,2,13,1,0,0,6,"female","Other Christian"
325426,50,50,NA,1,NA,1,0.75,3,4,"not_female","Other Christian"
325457,30,80,80,1,16,0,0.75,5,4,"female","Mainline Protestant"
325464,0,85,48,1,19,1,0,6,1,"not_female","Other Christian"
325495,85,0,37,1,19,0,0.25,1,6,"female","Not religious"
325501,70,10,34,1,21,0,0.25,5,6,"not_female","Roman Catholic"
325556,0,100,79,1,8,0,0.75,6,1,"not_female","Evangelical Protestant"
325648,70,50,80,2,20,0,0.25,0,6,"female","Mainline Protestant"
325655,85,0,72,1,11,1,0,0,7,"female","Other Christian"
325693,50,30,69,1,22,0,0,2,6,"female","Jewish"
325716,0,85,41,1,22,1,1,5,4,"female","Undifferentiated Protestant"
325730,85,0,68,1,NA,0,0.25,0,7,"female","Other religion"
325747,40,60,63,1,10,0,0.25,4,5,"female","Undifferentiated Protestant"
325778,85,30,54,2,22,1,0.75,0,4,"female","Evangelical Protestant"
325815,50,100,58,3,1,0,0,3,7,"female","Not religious"
325822,0,100,69,1,13,1,0.75,4,7,"female","Mainline Protestant"
325853,60,15,65,1,11,1,0.25,3,4,"not_female","Other Christian"
325921,100,0,46,1,1,1,0.25,1,2,"not_female","Other Christian"
325983,55,70,62,1,NA,0,0.5,4,4,"female","Roman Catholic"
325990,90,0,29,1,15,1,0.25,0,6,"not_female","Undifferentiated Protestant"
326023,100,0,61,1,17,0,0,0,6,"female","Not religious"
326054,40,0,52,1,1,1,0.25,4,6,"not_female","Not religious"
326078,0,70,55,1,20,1,0,6,3,"not_female","Evangelical Protestant"
326177,30,50,27,1,13,0,0.25,5,7,"female","Not religious"
326184,70,15,60,1,17,0,0,2,4,"not_female","Mainline Protestant"
326290,100,30,56,1,16,0,0,0,4,"female","Evangelical Protestant"
326306,30,15,NA,1,NA,0,0,1,7,"female","Not religious"
326320,70,0,69,1,2,1,0,2,7,"not_female","Not religious"
326344,85,0,66,1,7,0,0.25,2,7,"female","Not religious"
326375,60,30,46,1,22,0,0,1,7,"female","Not religious"
326412,100,0,65,1,22,1,0,0,6,"not_female","Roman Catholic"
326559,70,15,50,1,14,0,0.5,1,6,"not_female","Roman Catholic"
326580,50,85,50,3,15,1,0.25,1,4,"not_female","Roman Catholic"
326597,60,0,29,6,19,1,0.5,4,4,"not_female","Evangelical Protestant"
326603,85,0,35,1,19,0,0,2,7,"female","Evangelical Protestant"
326627,70,0,61,1,7,1,0,2,7,"female","Roman Catholic"
326658,100,0,51,1,1,0,0,0,7,"female","Mainline Protestant"
326665,30,60,29,1,17,1,0.5,5,4,"not_female","Roman Catholic"
326672,100,0,67,1,20,1,0,0,5,"female","Roman Catholic"
326719,30,85,53,1,22,1,0.5,5,4,"not_female","Undifferentiated Protestant"
326733,85,0,62,1,22,0,0,1,6,"female","Undifferentiated Protestant"
326740,70,15,62,1,18,1,0,0,6,"female","Undifferentiated Protestant"
326771,50,0,30,1,14,0,0,1,6,"female","Mainline Protestant"
326856,70,60,NA,4,17,0,0,1,6,"not_female","Other religion"
326894,20,100,55,1,1,0,0.5,4,4,"not_female","Not religious"
326917,70,0,31,3,8,0,0.75,2,2,"female","Evangelical Protestant"
326931,50,85,53,1,21,0,0.5,6,3,"not_female","Undifferentiated Protestant"
327071,70,NA,66,5,3,0,0.5,0,7,"female","Roman Catholic"
327095,0,100,80,1,1,0,0.5,6,1,"not_female","Roman Catholic"
327101,85,0,59,1,21,1,0.25,0,7,"female","Other religion"
327118,15,100,68,1,9,0,0.5,6,2,"female","Evangelical Protestant"
327149,0,100,49,1,17,1,0.75,6,7,"female","Other Christian"
327170,90,0,70,1,10,1,0,0,6,"female","Mainline Protestant"
327187,70,0,36,1,11,1,0,0,7,"female","Not religious"
327248,0,100,49,1,21,0,1,6,3,"not_female","Roman Catholic"
327354,70,15,19,3,1,1,0.25,1,4,"not_female","Not religious"
327415,70,0,38,1,19,0,0,0,7,"female","Not religious"
327453,60,50,NA,NA,NA,1,0,3,5,"female",NA
327477,0,85,25,1,7,0,0.5,4,6,"not_female","Mainline Protestant"
327583,85,15,66,5,4,0,0.5,0,4,"not_female","Mainline Protestant"
327613,0,NA,39,1,19,0,0,5,1,"female","Undifferentiated Protestant"
327668,70,0,79,2,4,0,0,0,7,"female","Evangelical Protestant"
327682,25,95,NA,1,22,0,0.25,6,4,"not_female","Other Christian"
327705,0,100,NA,1,15,1,0.25,6,4,"not_female","Evangelical Protestant"
327750,0,100,52,1,22,0,0.5,6,1,"not_female","Other Christian"
327781,75,0,34,1,15,0,0,0,3,"female","Roman Catholic"
327828,85,15,30,3,21,1,0.25,2,4,"female","Other religion"
327835,70,60,47,2,9,1,0.5,5,4,"not_female","Evangelical Protestant"
327842,NA,40,66,1,22,0,0,5,4,"not_female","Roman Catholic"
327958,70,0,58,1,2,1,0,3,6,"not_female","Not religious"
327965,85,60,73,4,7,0,0.25,5,4,"not_female","Not religious"
327996,85,0,26,3,10,1,0.5,1,4,"not_female","Other Christian"
328029,85,NA,80,1,21,0,0.25,2,7,"not_female","Roman Catholic"
328043,30,75,50,1,17,1,0.75,1,4,"female","Other Christian"
328074,NA,100,26,1,1,0,1,1,1,"not_female","Other Christian"
328081,65,40,54,1,2,1,0,0,4,"not_female","Evangelical Protestant"
328098,60,40,31,2,15,1,1,2,4,"not_female","Other Christian"
328104,90,0,34,NA,12,0,0.25,0,7,"female","Other Christian"
328166,70,0,30,1,20,1,0,5,7,"female","Roman Catholic"
328180,85,15,68,1,21,1,0,5,6,"not_female","Roman Catholic"
328203,0,85,78,1,8,1,0.75,6,5,"female","Mainline Protestant"
328272,60,0,29,1,19,1,0,4,3,"not_female","Undifferentiated Protestant"
328302,100,0,71,1,6,1,0.25,0,7,"female","Roman Catholic"
328319,85,NA,55,2,3,0,0,0,4,"female","Black Protestant"
328401,50,40,18,2,11,0,0.5,2,4,"not_female","Roman Catholic"
328418,70,0,29,1,18,1,0,0,7,"female","Not religious"
328432,5,65,55,1,10,0,1,5,3,"female","Undifferentiated Protestant"
328463,0,0,49,1,5,0,0.5,1,7,"female","Mainline Protestant"
328487,50,30,37,1,10,1,0,4,4,"not_female","Other Christian"
328524,0,60,48,1,1,0,0.25,5,1,"female","Roman Catholic"
328555,10,85,60,1,7,0,0.75,4,1,"female","Undifferentiated Protestant"
328593,40,95,74,1,15,0,0.5,6,2,"not_female","Evangelical Protestant"
328616,100,0,63,1,22,1,0,0,7,"not_female","Other Christian"
328647,0,100,71,1,1,0,0.5,6,1,"not_female","Not religious"
328678,85,0,48,1,12,1,0,0,7,"female","Not religious"
328685,85,0,70,1,6,1,0.25,4,2,"female","Other Christian"
328739,85,0,60,1,7,1,0,0,7,"female","Not religious"
328760,15,85,38,1,18,0,1,5,6,"not_female","Roman Catholic"
328777,65,50,42,3,13,0,0,3,4,"female","Other Christian"
328821,65,10,42,1,10,0,0,4,1,"female","Undifferentiated Protestant"
328838,0,100,64,1,NA,0,0.25,6,6,"female","Evangelical Protestant"
328845,100,0,53,1,1,1,0,0,7,"female","Other religion"
328852,0,85,49,1,5,0,0.75,6,2,"not_female","Evangelical Protestant"
328951,30,30,80,1,22,0,0,4,4,"not_female","Mainline Protestant"
328999,85,50,69,1,6,0,0,0,4,"female","Mainline Protestant"
329008,70,NA,79,1,14,0,0.5,2,7,"not_female","Roman Catholic"
329015,0,100,65,6,7,1,1,4,4,"female","Other religion"
329121,0,85,45,1,21,0,0.5,5,2,"not_female","Mainline Protestant"
329138,40,0,32,1,10,1,0.5,2,6,"female","Not religious"
329176,85,0,65,1,12,0,0,0,7,"female","Roman Catholic"
329183,0,100,29,1,6,0,0,4,7,"female","Not religious"
329206,4,6,80,1,11,0,0.25,3,4,"female","Evangelical Protestant"
329213,NA,100,58,1,10,0,0.75,5,1,"not_female","Roman Catholic"
329329,50,0,18,3,15,0,0.5,0,5,"female","Roman Catholic"
329398,100,0,NA,5,10,1,0,2,4,"not_female","Roman Catholic"
329404,50,100,75,1,12,0,0.25,6,4,"not_female","Roman Catholic"
329497,70,0,20,3,20,1,0.25,1,7,"not_female","Undifferentiated Protestant"
329527,100,60,35,2,11,1,0.5,0,4,"female","Evangelical Protestant"
329565,100,0,62,1,5,1,0,0,6,"not_female","Jewish"
329572,60,0,65,2,10,1,0,2,7,"not_female","Not religious"
329602,40,0,66,1,11,0,0,3,4,"female","Undifferentiated Protestant"
329619,40,85,76,1,5,1,0.75,6,4,"female","Roman Catholic"
329640,100,0,54,1,5,1,0,0,7,"female","Not religious"
329671,80,0,55,1,18,0,0,0,7,"not_female","Not religious"
329695,100,0,45,3,21,0,0,0,7,"female","Not religious"
329701,50,70,71,1,12,1,0.25,2,7,"not_female","Jewish"
329725,100,15,73,5,1,0,0,2,7,"female","Evangelical Protestant"
329824,15,70,39,1,18,0,0.5,6,2,"female","Evangelical Protestant"
329855,85,0,37,1,21,1,0,0,7,"female","Not religious"
329879,100,15,35,2,4,1,0.5,0,6,"not_female","Not religious"
329886,15,85,NA,1,NA,0,1,5,4,"female","Mainline Protestant"
329909,60,15,59,1,22,1,0,3,7,"not_female","Mainline Protestant"
329916,70,0,40,1,11,0,0.25,1,1,"female","Roman Catholic"
329930,15,60,36,1,1,0,1,3,7,"female","Other Christian"
329992,60,15,32,1,21,1,0,2,7,"not_female","Not religious"
330015,60,50,24,1,10,0,1,6,7,"female","Other Christian"
330022,0,85,65,1,17,1,1,4,1,"not_female","Evangelical Protestant"
330039,70,0,71,1,5,1,0.5,0,7,"not_female","Not religious"
330060,40,85,73,1,8,1,0.5,4,1,"not_female","Roman Catholic"
330138,20,80,23,1,17,0,0.5,3,4,"not_female","Other Christian"
330183,0,100,43,1,18,0,0.5,6,3,"not_female","Mainline Protestant"
330275,0,100,67,1,12,1,1,4,7,"female","Other Christian"
330299,70,0,74,3,12,0,0,2,4,"not_female","Not religious"
330305,85,0,55,3,21,0,0,0,7,"not_female","Not religious"
330329,85,0,33,1,22,0,0.5,0,7,"not_female","Not religious"
330336,100,15,68,1,5,0,0,1,4,"female","Evangelical Protestant"
330343,0,70,65,1,22,0,0.75,5,4,"not_female","Mainline Protestant"
330367,85,0,38,1,15,1,0,0,7,"female","Not religious"
330398,0,100,72,1,7,0,0.25,6,1,"not_female","Undifferentiated Protestant"
330411,60,60,57,5,7,1,0.5,1,6,"not_female","Roman Catholic"
330442,70,15,54,1,NA,1,0.5,0,7,NA,"Other religion"
330466,15,0,33,1,18,0,0,0,7,"not_female","Not religious"
330480,0,100,22,1,1,0,0.5,6,4,"not_female","Evangelical Protestant"
330510,15,85,37,1,13,0,1,6,4,"not_female","Other Christian"
330558,0,100,69,1,9,0,0,6,4,"not_female","Other Christian"
330565,50,0,44,2,1,0,0,2,4,"female","Mainline Protestant"
330572,50,60,75,1,18,0,0.5,6,4,"not_female","Mainline Protestant"
330589,70,30,44,3,2,1,0.5,3,4,"female","Not religious"
330602,70,0,23,3,18,1,0.25,0,4,"female","Not religious"
330633,70,0,19,1,18,0,0,0,7,"female","Other Christian"
330640,85,0,66,3,14,0,0,0,4,"not_female","Roman Catholic"
330657,100,30,63,2,10,0,0.25,0,7,"not_female","Mainline Protestant"
330664,5,90,NA,1,12,1,1,6,2,"female","Undifferentiated Protestant"
330671,100,0,62,1,10,0,0,0,7,"female","Roman Catholic"
330718,50,50,60,1,8,0,0.25,3,4,"not_female","Evangelical Protestant"
330749,70,0,44,1,1,1,1,1,7,"female","Other Christian"
330756,40,70,59,1,15,0,1,3,1,"female","Roman Catholic"
330787,60,0,42,1,20,1,0.25,5,5,"not_female","Roman Catholic"
330817,0,85,38,1,13,0,0.25,3,4,"female","Evangelical Protestant"
330824,15,100,30,1,13,1,0.25,6,1,"female","Evangelical Protestant"
330831,40,30,27,1,11,0,0.25,2,7,"female","Not religious"
330862,100,0,66,1,4,1,0,0,7,"female","Evangelical Protestant"
330879,100,0,55,2,8,1,0,0,6,"not_female","Evangelical Protestant"
330893,60,5,34,1,3,0,0,2,7,"not_female","Not religious"
330909,0,85,72,1,18,0,0.75,4,4,"not_female","Not religious"
330954,0,100,18,1,10,1,0.75,6,6,"not_female","Other Christian"
330961,0,70,80,1,11,0,0.25,6,1,"female","Undifferentiated Protestant"
330978,70,0,28,3,9,0,0,3,4,"not_female",NA
330985,15,100,57,1,4,0,0.75,4,1,"not_female","Roman Catholic"
331032,100,0,71,2,7,0,0.25,0,4,"not_female","Evangelical Protestant"
331070,85,0,70,1,5,0,0.5,0,7,"female","Mainline Protestant"
331124,50,15,38,1,16,0,0.25,3,3,"female","Other Christian"
331148,100,0,46,1,19,1,0.25,1,7,"female","Jewish"
331162,95,0,44,1,16,0,0,0,7,"not_female","Not religious"
331193,0,100,79,1,NA,0,0.5,6,2,"not_female","Evangelical Protestant"
331209,85,0,43,1,22,0,0,0,7,"female","Not religious"
331216,5,85,43,1,15,0,0.75,4,4,"not_female","Other religion"
331254,0,100,NA,1,22,0,0.25,5,6,"female","Mainline Protestant"
331278,85,0,61,1,1,0,0,2,7,"female","Other Christian"
331308,0,99,61,1,11,0,0.5,5,1,"female","Undifferentiated Protestant"
331322,15,0,38,4,19,1,0,4,4,"female","Not religious"
331346,70,30,60,2,14,0,1,2,4,"not_female","Evangelical Protestant"
331360,85,0,23,2,19,1,0.25,0,7,"not_female","Evangelical Protestant"
331384,85,0,41,1,4,1,0,0,7,"female","Undifferentiated Protestant"
331407,40,50,49,1,13,1,0.5,5,2,"not_female","Mainline Protestant"
331421,0,100,39,1,21,1,0.25,6,5,"female","Roman Catholic"
331469,0,100,32,1,10,0,0.25,6,4,"female","Roman Catholic"
331506,15,100,46,1,10,1,0.75,6,1,"female","Undifferentiated Protestant"
331520,30,100,43,1,19,0,1,2,7,"not_female","Other Christian"
331537,0,100,58,1,5,1,0,6,7,"not_female","Roman Catholic"
331650,70,15,25,2,1,1,0,3,4,"female","Other religion"
331735,70,50,37,4,11,0,0.75,5,2,"not_female","Mainline Protestant"
331759,30,60,60,1,6,0,0.5,4,2,"female","Undifferentiated Protestant"
331766,30,60,34,1,15,0,0.5,5,4,"female","Other Christian"
331810,0,20,37,5,1,1,0.5,3,4,"not_female","Not religious"
331834,30,85,69,1,10,0,0,5,6,"female","Roman Catholic"
331841,60,30,40,1,22,0,0.5,2,3,"female","Roman Catholic"
331872,70,0,43,5,17,1,0,2,7,"not_female","Not religious"
331902,60,15,21,1,1,0,0.75,2,4,"not_female","Mainline Protestant"
331926,85,0,64,1,1,0,0,0,6,"not_female","Roman Catholic"
331995,95,0,46,1,16,0,0,0,7,"female","Not religious"
332004,100,100,41,3,5,1,0.5,3,1,"female","Roman Catholic"
332011,0,NA,32,1,11,0,0.25,3,4,"female","Not religious"
332035,NA,NA,67,2,1,0,0,0,7,"female","Evangelical Protestant"
332042,85,0,NA,1,11,1,0,0,7,"female","Other religion"
332066,100,0,80,1,10,0,0.5,0,7,"not_female","Jewish"
332097,60,0,73,1,4,1,0,3,4,"not_female","Not religious"
332110,0,50,36,1,11,0,0,3,4,"not_female","Not religious"
332158,70,60,76,4,1,0,0.5,1,6,"female","Mainline Protestant"
332196,40,85,80,1,2,1,1,6,7,"not_female","Evangelical Protestant"
332219,60,0,21,2,11,1,0,3,4,"female","Other Christian"
332240,0,100,77,1,7,0,0.5,6,7,"not_female","Evangelical Protestant"
332257,100,50,47,3,15,1,0.5,0,4,"female","Other Christian"
332264,60,70,29,2,13,1,0.75,5,2,"female","Other Christian"
332301,0,70,42,1,12,0,0.5,3,3,"not_female","Evangelical Protestant"
332325,70,0,43,5,17,0,0.5,3,7,"not_female","Not religious"
332394,0,60,45,4,11,0,0,4,4,"female","Evangelical Protestant"
332400,40,20,NA,3,17,1,0,3,6,"not_female","Not religious"
332417,100,0,49,1,19,1,0,0,2,"female","Other Christian"
332455,0,100,75,1,NA,1,0.5,6,1,"not_female","Evangelical Protestant"
332462,0,85,80,1,10,0,0.5,6,6,"female","Mainline Protestant"
332486,100,15,39,2,15,0,0.5,0,4,"female","Evangelical Protestant"
332516,100,0,73,1,22,0,0,0,7,"female","Undifferentiated Protestant"
332530,0,100,26,3,22,0,1,4,1,"female","Other Christian"
332585,0,100,59,1,1,0,0.5,1,4,"female","Roman Catholic"
332646,40,30,25,1,4,0,0.5,2,4,"female","Evangelical Protestant"
332677,70,0,28,2,4,1,0.25,0,7,"not_female","Evangelical Protestant"
332691,35,45,22,1,17,1,1,3,4,"not_female","Roman Catholic"
332745,70,0,40,3,1,1,0,3,4,"not_female","Roman Catholic"
332769,93,2,47,1,20,0,0.25,0,7,"female","Mainline Protestant"
332783,70,0,56,1,20,0,0,0,7,"female","Mainline Protestant"
332790,0,85,32,1,21,0,0.75,6,3,"not_female","Roman Catholic"
332820,100,0,78,2,1,NA,0,0,4,"female","Roman Catholic"
332882,85,0,72,1,22,0,0,1,7,"not_female","Not religious"
332905,70,0,34,1,20,1,0.25,1,7,"female","Other Christian"
332943,NA,NA,70,1,11,0,0.75,4,4,"not_female","Roman Catholic"
332950,60,15,26,1,7,1,0.5,3,7,"not_female","Other Christian"
333007,65,0,27,3,6,0,0,0,7,"not_female","Not religious"
333052,0,100,74,1,22,1,0.75,6,6,"not_female","Mainline Protestant"
333083,0,100,64,1,8,0,0.5,6,4,"female","Evangelical Protestant"
333113,30,85,80,1,9,0,0.75,6,1,"not_female","Roman Catholic"
333137,30,90,58,1,21,0,0.5,4,5,"not_female","Mainline Protestant"
333144,30,85,56,1,19,0,0.5,5,4,"female","Roman Catholic"
333168,85,0,68,1,17,0,0.25,0,7,"not_female","Not religious"
333175,100,0,78,1,8,0,0.25,0,6,"not_female","Mainline Protestant"
333182,60,60,NA,4,21,1,0.75,3,5,"female","Not religious"
333243,60,15,20,1,12,1,0,1,6,"female","Roman Catholic"
333281,85,60,33,2,7,0,0.5,1,4,"not_female","Evangelical Protestant"
333298,85,15,80,1,5,0,0,2,6,"female","Undifferentiated Protestant"
333403,70,15,50,1,13,1,0,1,6,"female","Roman Catholic"
333472,85,0,62,3,15,1,0.75,0,1,"not_female","Evangelical Protestant"
333489,75,0,35,1,22,0,0.5,0,5,"not_female","Not religious"
333595,50,0,63,3,20,0,0.25,4,6,"female","Not religious"
333625,100,0,70,2,2,0,0,0,4,"female","Evangelical Protestant"
333649,60,0,27,1,5,1,0.25,4,1,"not_female","Evangelical Protestant"
333656,40,86,62,1,4,0,1,4,1,"female","Evangelical Protestant"
333663,65,0,29,1,16,1,0,0,7,"female","Not religious"
333687,70,0,61,2,4,0,0,0,5,"not_female","Evangelical Protestant"
333762,85,0,19,4,1,0,0.5,1,1,"female","Roman Catholic"
333786,0,100,27,1,16,0,0.75,5,1,"female","Not religious"
333809,0,85,73,1,14,0,0.25,6,2,"female","Other Christian"
333823,0,70,31,1,5,1,0.75,3,7,"female","Other religion"
333847,80,0,50,1,22,0,0,2,7,"not_female","Not religious"
333915,85,0,60,2,1,1,0,0,7,"female","Other religion"
333922,NA,85,55,5,1,0,1,4,4,NA,"Other Christian"
333939,0,0,30,1,5,0,0,3,7,"female","Not religious"
333946,15,40,25,4,3,0,0.75,3,4,"not_female","Not religious"
333960,40,50,20,1,1,0,0.25,3,4,"female","Roman Catholic"
333984,NA,NA,NA,NA,NA,1,0.25,NA,NA,NA,"Undifferentiated Protestant"
334017,85,0,47,1,10,1,0,1,7,"female","Undifferentiated Protestant"
334031,40,85,61,1,12,0,0.5,4,4,"female","Mainline Protestant"
334048,50,50,29,1,3,1,0.75,3,7,"female","Not religious"
334055,0,100,70,1,10,0,1,6,1,"not_female","Evangelical Protestant"
334109,85,0,56,3,2,1,0,0,7,"female","Not religious"
334116,70,0,59,1,20,1,0,2,7,"not_female","Undifferentiated Protestant"
334123,85,15,73,1,16,0,0,0,7,"female","Other Christian"
334154,NA,NA,71,1,1,0,1,4,6,"female","Mainline Protestant"
334161,60,0,32,4,20,1,1,1,6,"female","Evangelical Protestant"
334215,60,70,79,1,21,1,0,2,2,"female","Roman Catholic"
334291,85,0,NA,1,16,1,0,2,7,"female","Roman Catholic"
334338,60,0,49,1,1,0,0.25,0,5,"female","Evangelical Protestant"
334390,60,0,43,1,12,1,0,2,7,"female","Not religious"
334420,70,0,39,3,13,1,0,2,7,"female","Not religious"
334451,100,0,46,2,13,1,0,0,6,"female","Evangelical Protestant"
334475,70,70,47,1,6,1,0.5,3,2,"female","Evangelical Protestant"
334482,0,100,72,1,11,0,0.5,6,2,"female","Mainline Protestant"
334512,85,15,78,4,18,0,0.5,0,4,"female","Other religion"
334536,0,90,68,1,19,0,0.25,6,1,"not_female","Evangelical Protestant"
334543,15,90,47,1,20,0,1,5,5,"female","Not religious"
334604,NA,NA,74,1,10,1,0.75,3,4,"not_female","Roman Catholic"
334611,0,100,NA,1,NA,0,1,6,1,"not_female","Roman Catholic"
334628,100,0,73,1,15,0,0,1,6,"not_female","Mainline Protestant"
334659,70,0,31,1,17,0,0.25,2,6,"not_female","Mainline Protestant"
334673,85,0,60,2,1,1,0,2,6,"female","Evangelical Protestant"
334703,100,0,54,1,21,1,0.25,0,7,"female","Not religious"
334727,100,0,54,1,18,0,0,0,7,"female","Other religion"
334758,100,0,76,1,5,1,0,0,4,"not_female",NA
334765,70,0,67,1,4,1,0,3,7,"female","Other Christian"
334802,15,85,59,1,21,0,0.5,4,2,"female","Undifferentiated Protestant"
334819,35,85,30,1,14,0,1,5,7,"female","Not religious"
334840,0,100,67,1,17,0,0.75,6,2,"not_female","Roman Catholic"
334888,0,70,62,1,NA,0,0.25,6,2,"female","Other Christian"
334895,15,70,24,1,4,1,0.75,5,5,"not_female","Not religious"
334932,85,0,20,6,19,1,0,0,7,"not_female","Other Christian"
334956,100,0,59,2,14,0,0,0,4,"not_female","Evangelical Protestant"
334987,100,40,54,1,5,0,0.5,2,4,"not_female","Other Christian"
334994,50,0,59,1,NA,0,0,3,6,"female","Not religious"
335003,50,45,39,1,1,0,0.25,5,4,"not_female","Other Christian"
335010,0,100,28,1,15,0,0,5,5,"not_female","Not religious"
335058,70,15,47,1,21,0,0,0,7,"female","Undifferentiated Protestant"
335157,NA,NA,61,1,22,0,0.5,5,4,"female","Evangelical Protestant"
335201,70,0,37,1,16,1,0,2,7,"not_female","Mainline Protestant"
335225,100,40,40,2,8,1,0.75,0,1,"not_female","Mainline Protestant"
335232,100,0,70,1,4,0,0,1,7,"female","Roman Catholic"
335249,0,90,69,1,15,0,0.25,4,2,"not_female","Evangelical Protestant"
335317,0,100,64,1,20,0,1,6,3,"female","Roman Catholic"
335355,0,70,48,1,18,0,0.75,6,1,"not_female","Roman Catholic"
335416,30,80,54,6,10,1,1,3,2,"female","Roman Catholic"
335454,0,85,74,1,11,0,0.5,6,1,"female","Roman Catholic"
335461,50,0,28,1,11,0,0,3,4,"not_female","Other Christian"
335492,60,60,39,1,NA,0,0.25,6,4,"not_female","Mainline Protestant"
335508,85,0,57,4,21,0,0,0,7,"female",NA
335522,50,100,44,1,NA,0,0.5,4,4,"not_female","Not religious"
335539,85,0,80,2,NA,0,0.5,6,4,"female","Evangelical Protestant"
335560,0,100,31,1,13,0,1,6,4,"not_female","Mainline Protestant"
335621,0,100,43,1,17,0,1,3,4,"female","Other Christian"
335638,70,0,37,1,19,0,0,0,7,"female","Not religious"
335645,15,100,80,1,10,0,0.5,6,1,"not_female","Other Christian"
335652,50,40,53,4,17,0,0.5,5,4,"female","Other Christian"
335683,0,100,65,1,2,0,1,1,1,"not_female","Mainline Protestant"
335690,0,85,37,1,17,1,1,6,1,"not_female","Roman Catholic"
335713,100,15,48,6,1,1,0,1,7,"not_female","Not religious"
335744,95,0,56,1,19,1,0,2,7,"not_female","Roman Catholic"
335775,15,85,40,1,17,0,0.25,6,1,"not_female","Other Christian"
335782,100,0,34,1,9,0,0,0,7,"not_female","Roman Catholic"
335812,0,85,32,3,1,0,0.25,4,4,"female","Mainline Protestant"
